"","HomeAway","Opp","PTS","Season","Rest","PTS_avg3","PTS_sd3","PTS_avg5","PTS_sd5","PTS_avg10","PTS_sd10","PTS_career_avg","PTS_career_sd","FG_avg3","FG_sd3","FG_avg5","FG_sd5","FG_avg10","FG_sd10","FG_career_avg","FG_career_sd","FGA_avg3","FGA_sd3","FGA_avg5","FGA_sd5","FGA_avg10","FGA_sd10","FGA_career_avg","FGA_career_sd","FG._avg3","FG._sd3","FG._avg5","FG._sd5","FG._avg10","FG._sd10","FG._career_avg","FG._career_sd","X3P_avg3","X3P_sd3","X3P_avg5","X3P_sd5","X3P_avg10","X3P_sd10","X3P_career_avg","X3P_career_sd","X3PA_avg3","X3PA_sd3","X3PA_avg5","X3PA_sd5","X3PA_avg10","X3PA_sd10","X3PA_career_avg","X3PA_career_sd","X3P._avg3","X3P._sd3","X3P._avg5","X3P._sd5","X3P._avg10","X3P._sd10","X3P._career_avg","X3P._career_sd","FT_avg3","FT_sd3","FT_avg5","FT_sd5","FT_avg10","FT_sd10","FT_career_avg","FT_career_sd","FTA_avg3","FTA_sd3","FTA_avg5","FTA_sd5","FTA_avg10","FTA_sd10","FTA_career_avg","FTA_career_sd","FT._avg3","FT._sd3","FT._avg5","FT._sd5","FT._avg10","FT._sd10","FT._career_avg","FT._career_sd","RB_avg3","RB_sd3","RB_avg5","RB_sd5","RB_avg10","RB_sd10","RB_career_avg","RB_career_sd","AST_avg3","AST_sd3","AST_avg5","AST_sd5","AST_avg10","AST_sd10","AST_career_avg","AST_career_sd","STL_avg3","STL_sd3","STL_avg5","STL_sd5","STL_avg10","STL_sd10","STL_career_avg","STL_career_sd","BLK_avg3","BLK_sd3","BLK_avg5","BLK_sd5","BLK_avg10","BLK_sd10","BLK_career_avg","BLK_career_sd","TOV_avg3","TOV_sd3","TOV_avg5","TOV_sd5","TOV_avg10","TOV_sd10","TOV_career_avg","TOV_career_sd","PF_avg3","PF_sd3","PF_avg5","PF_sd5","PF_avg10","PF_sd10","PF_career_avg","PF_career_sd","GMS_avg3","GMS_sd3","GMS_avg5","GMS_sd5","GMS_avg10","GMS_sd10","GMS_career_avg","GMS_career_sd","PM_avg3","PM_sd3","PM_avg5","PM_sd5","PM_avg10","PM_sd10","PM_career_avg","PM_career_sd","MP_avg3","MP_sd3","MP_avg5","MP_sd5","MP_avg10","MP_sd10","MP_career_avg","MP_career_sd"
"130",0,13,29,2020,2,32,6.92820323027551,34,5.65685424949238,29.3,6.65081448646204,24.5546875,8.13063478141891,10.6666666666667,0.577350269189626,11.6,1.34164078649987,9.9,2.18326971917504,8.125,2.9590379368658,23,3.60555127546399,24.2,3.03315017762062,22.3,3.43349514181816,18.3125,4.94178711019806,0.470666666666667,0.0727759117657301,0.4824,0.0539101103690208,0.4424,0.0603143616580846,0.43590625,0.106109617774507,1,1,2.6,2.40831891575846,2.3,1.94650684275419,2.5390625,1.62607853366244,6.66666666666667,3.21455025366432,9.2,4.14728827066554,9,3.12694383988229,7.9453125,2.70697144236207,0.120333333333333,0.12526106072253,0.2262,0.178393385527603,0.2143,0.152400823853125,0.31271875,0.179166879387043,9.66666666666667,7.23417813807024,8.2,5.49545266561363,7.2,4.13118223595458,5.765625,3.39402990210427,13,5.29150262212918,11.2,4.60434577328853,9.9,3.9846929339383,7.84375,4.03808152000486,0.682666666666667,0.228985443496597,0.701,0.187359280528081,0.7162,0.164733319843518,0.7158515625,0.234785648257002,9,3.60555127546399,8.8,2.77488738510232,8.4,4.19523539268061,8.484375,3.3272541349798,10,1,9.2,1.30384048104053,9.5,2.12132034355964,7.1875,3.37603877277433,1,1,1.4,0.894427190999916,1.2,0.788810637746616,1.0703125,1.06618455619748,0.333333333333333,0.577350269189626,0.2,0.447213595499958,0.2,0.421637021355784,0.28125,0.546102871679588,5.33333333333333,3.05505046330389,4.8,2.38746727726266,4.9,2.33095116493961,3.8125,1.85603930178318,4,2,3.6,1.51657508881031,3.3,1.49443411809733,2.1953125,1.31051828270015,23.2333333333333,8.83704324609387,25.28,6.84923353376128,21.14,6.87914723397215,18.7984375,8.26396202831982,2,1.73205080756888,-0.2,5.06951674225463,1.8,7.17712415324628,1.1640625,12.4488100457481,2397,120.461612142624,2309,147.565239809381,2263.2,197.426104319228,1967.4140625,298.676727972209
"131",0,17,36,2020,2,34,6,33.6,5.54977477020464,30.1,6.6907896893167,24.6279069767442,8.1413966932142,11.3333333333333,0.577350269189626,11.4,1.14017542509914,10.1,2.28278582243519,8.15503875968992,2.96713669954696,23.6666666666667,3.51188458428425,23.8,2.86356421265527,22.2,3.35989417822777,18.3565891472868,4.94785062175424,0.485666666666667,0.0725695069111906,0.4824,0.0539101103690208,0.4524,0.0607914467667944,0.436403100775194,0.105844853985964,1,1,2.2,2.28035085019828,2.2,1.93218356615859,2.53488372093023,1.62040943720593,6,3,7.8,3.70135110466435,8.5,3.17104959840674,7.93023255813953,2.70181086990636,0.148,0.169555300713366,0.2312,0.181581111352475,0.2203,0.156104701331439,0.312875968992248,0.178474569606216,10.3333333333333,6.80685928555405,8.6,5.3665631459995,7.7,3.86005181312376,5.78294573643411,3.38646487946427,13,5.29150262212918,11.4,4.56070170039655,10.6,3.40587727318528,7.86821705426356,4.03186496270887,0.743333333333333,0.196011054110051,0.7264,0.178649937027697,0.7139,0.164369130651443,0.715937984496124,0.23386877837589,13.6666666666667,6.02771377334171,10.8,5.80517010948,9.4,5.58171618371586,8.57364341085271,3.46584944899526,11,1,10,1.58113883008419,9.3,1.70293863659264,7.22480620155039,3.38941438082764,0.333333333333333,0.577350269189626,1,1,1.1,0.875595035770913,1.06201550387597,1.06618433256532,1,1,0.6,0.894427190999916,0.4,0.699205898780101,0.294573643410853,0.564622395599398,6.66666666666667,1.15470053837925,5.4,2.19089023002066,4.8,2.25092573548455,3.82945736434109,1.85877997205052,4.33333333333333,1.52752523165195,3.6,1.51657508881031,3.1,1.3703203194063,2.2015503875969,1.30731024532028,26.1333333333333,9.75721954930467,25.84,7.25037930042284,22.51,7.37570335629084,18.893023255814,8.30142293945848,2,1.73205080756888,0,5.19615242270663,0.7,5.81282107834818,1.17829457364341,12.401140076372,2476.66666666667,166.061233686051,2395.8,175.506979918179,2301.4,225.091685023385,1972.40310077519,302.855950684992
"133",0,25,25,2020,1,34.3333333333333,5.5075705472861,31.8,5.21536192416212,30.7,6.23698645180507,24.6615384615385,8.1188400345284,11,1,10.8,0.836660026534076,10.4,2.01108041719978,8.16923076923077,2.96003996814222,21.6666666666667,2.08166599946613,22.8,2.77488738510232,22.6,2.87518115371304,18.3769230769231,4.93408550407052,0.508666666666667,0.0377535870260474,0.4776,0.0530122627323151,0.4588,0.0594190392233182,0.436707692307692,0.105490985408163,2.66666666666667,3.05505046330389,2.2,2.28035085019828,2.8,2.0976176963403,2.56153846153846,1.64247802082611,7.33333333333333,5.13160143944688,7.8,3.70135110466435,9.2,3.32665998663324,7.96923076923077,2.72780248193326,0.265,0.238388338640966,0.2312,0.181581111352475,0.2665,0.151972402465418,0.314023076923077,0.17826191275998,9.66666666666667,7.63762615825973,8,5.87367006223537,7.1,4.09471203708718,5.76153846153846,3.38213236290579,12,6.557438524302,11.2,4.81663783151692,10.3,3.68329562574967,7.85384615384616,4.01954823806897,0.724666666666667,0.223509134787224,0.655,0.184644252550682,0.6639,0.14222630636497,0.714276923076923,0.233729122199401,10.3333333333333,8.7368949480541,10,6.67083203206317,9.3,5.69697775628057,8.53076923076923,3.48682672985154,9.66666666666667,3.21455025366432,9.6,2.30217288664427,8.9,1.96920739836559,7.21538461538461,3.3779600637085,0,0,0.6,0.894427190999916,1.1,0.875595035770913,1.05384615384615,1.06612053699556,0.666666666666667,1.15470053837925,0.6,0.894427190999916,0.4,0.699205898780101,0.292307692307692,0.563022764436486,5.33333333333333,1.15470053837925,5.2,2.28035085019828,4.6,2.22111083319436,3.83076923076923,1.85162179714597,3,1,3.4,1.67332005306815,2.9,1.3703203194063,2.2,1.30235326659388,26.9666666666667,8.31885408775351,23.62,7.90234142517267,22.8,7.07672240518165,18.8815384615385,8.27022102209628,-5,13.856406460551,-2.4,10.4785495179438,-2,8.65383665716478,1.00769230769231,12.5051903356546,2334.33333333333,257.746645629644,2380.6,200.679595375315,2282.4,233.91318427523,1973.39230769231,301.890567373431
"134",1,24,18,2020,2,33,3.60555127546399,33.4,4.97995983919549,32,5.79271573232759,24.7480916030534,8.14799976535098,11.3333333333333,1.15470053837925,11.2,0.836660026534076,10.8,1.87379590967403,8.19847328244275,2.96756789133211,23,1.73205080756888,23.2,2.77488738510232,23,2.74873708374511,18.4198473282443,4.9395642885914,0.492,0.013856406460551,0.4866,0.0520269161107979,0.4688,0.0567798868927683,0.437190839694656,0.105229866665886,3.66666666666667,2.08166599946613,2.4,2.30217288664427,3,2,2.56488549618321,1.63659701651944,9.33333333333333,3.51188458428425,8,3.74165738677394,9.3,3.30151480384384,7.97709923664122,2.7187826711882,0.376,0.0744781847254617,0.2478,0.18742918662791,0.2873,0.144504555868203,0.314167938931298,0.177582706740864,6.66666666666667,3.21455025366432,8.6,5.7706152185014,7.4,4.11501316320292,5.78625954198473,3.38095943048439,9,2.64575131106459,11,4.84767985741633,10.4,3.65756445982539,7.87022900763359,4.00844674802691,0.709,0.2006065801513,0.726,0.199432946124756,0.6872,0.160678976015325,0.71569465648855,0.233393193926531,12.3333333333333,8.62167810425171,11.6,6.42650760522385,10.2,5.65292451352002,8.57251908396946,3.50610573878713,12.3333333333333,6.50640709864771,11.6,4.72228758124704,9.9,3.75499667110372,7.30534351145038,3.51894461838291,0.333333333333333,0.577350269189626,0.4,0.547722557505166,1.1,0.875595035770913,1.05343511450382,1.06202257761917,0.666666666666667,1.15470053837925,0.6,0.894427190999916,0.4,0.699205898780101,0.290076335877863,0.561434284370371,4,2,5.2,2.28035085019828,4.4,2.36643191323985,3.81679389312977,1.85140913783386,2,1,3.2,1.92353840616713,2.7,1.49443411809733,2.19083969465649,1.30156417033089,29.5,11.4240973385209,27.18,10.680215353634,25.35,8.28482548599144,19.0435114503817,8.44436178976282,-2,17.058722109232,-0.6,12.2596900450215,-1.8,8.97898781724434,1.09160305343512,12.4939680102528,2402,267.157257060331,2405,206.699056601621,2301.1,243.38147925519,1977.36641221374,304.147666719432
"135",1,24,32,2021,132,30,5.56776436283002,32.8,5.89067059000926,31.5,6.1869037310902,24.75,8.11687056606544,10,2,10.6,1.67332005306815,10.7,2.00277585143997,8.1969696969697,2.95627007086618,21.3333333333333,2.51661147842358,21.6,2.30217288664427,22.9,2.88482620312251,18.4242424242424,4.92093395858462,0.465666666666667,0.0405010287935175,0.4894,0.046784612855083,0.4659,0.0585594664517285,0.437068181818182,0.10483692849037,3.66666666666667,2.08166599946613,2.6,2.19089023002066,2.8,1.98885785202351,2.56060606060606,1.63107970496002,10,2.64575131106459,7.8,3.70135110466435,9,3.2659863237109,7.97727272727273,2.70838649212052,0.348333333333333,0.106828523032631,0.2756,0.171715753499788,0.2759,0.14226067622502,0.313681818181818,0.176991754592172,6.33333333333333,3.05505046330389,9,5.52268050859363,7.3,4.11096095821889,5.79545454545454,3.36968668297656,8.33333333333333,2.08166599946613,11,4.84767985741633,10,3.55902608401044,7.87878787878788,3.99432861880022,0.726,0.205007316942591,0.7704,0.175386145404932,0.7035,0.160808547312911,0.716166666666667,0.232563909517745,8.33333333333333,5.5075705472861,10.6,6.54217089351845,9.3,5.14349643292921,8.56818181818182,3.49305348129374,11.6666666666667,6.65832811847939,11.6,4.72228758124704,9.9,3.75499667110372,7.32575757575757,3.51332515150124,0.333333333333333,0.577350269189626,0.2,0.447213595499958,1,0.942809041582063,1.04545454545455,1.06192707131344,0.333333333333333,0.577350269189626,0.6,0.894427190999916,0.4,0.699205898780101,0.295454545454545,0.56269032557728,4,2,4.8,1.78885438199983,4.3,2.26323269290239,3.83333333333333,1.85409250930985,1.33333333333333,0.577350269189626,2.2,1.30384048104053,2.6,1.57762127549323,2.18181818181818,1.30072312136193,25.2333333333333,12.8811231394368,27.84,9.79709140510591,24.77,8.58733563646684,19.0371212121212,8.41239003810061,-4,16.5227116418583,-1.2,12.2963409191515,-1.6,8.92188320927818,1.06060606060606,12.4512837412638,2225,233.197341322752,2315.4,235.187797302496,2263.4,245.736625045777,1978.14393939394,303.11623580029
"136",1,14,27,2021,2,26.3333333333333,9.07377172587747,28.4,7.23187389270582,31.2,6.7954232964384,24.6992481203008,8.107221773514,8.33333333333333,3.51188458428425,9.4,2.96647939483827,10.5,2.46080384337223,8.17293233082707,2.95806877569637,17.3333333333333,7.63762615825973,19.4,6.18869937870632,21.8,5.24510353673892,18.3533834586466,4.96990257925647,0.492333333333333,0.0678257571526727,0.4906,0.0487626906558693,0.4865,0.0486535370416856,0.437962406015038,0.104946985607528,2,1,2.8,1.92353840616713,2.7,2.05750658160146,2.54887218045113,1.63051472358928,6.33333333333333,3.78593889720018,7.6,4.03732584763727,8.4,3.9496835316263,7.93233082706767,2.7474381696018,0.361,0.127330279195484,0.3756,0.102889746816678,0.3009,0.158269425699063,0.315082706766917,0.177058672227032,7.66666666666667,1.15470053837925,6.8,2.28035085019828,7.5,4.0345728123034,5.80451127819549,3.35852295866605,8.66666666666667,1.52752523165195,8.6,2.07364413533277,9.9,3.63470921960906,7.87218045112782,3.97989937027228,0.892666666666667,0.111181533238813,0.781,0.189741929999671,0.741,0.182702551219796,0.718300751879699,0.23298488001931,9,4.58257569495584,10,6.96419413859206,9.4,5.03763612995002,8.54135338345865,3.493524915654,9.66666666666667,9.50438495292217,9.4,7.05691150575094,9.3,4.78539444560216,7.27067669172933,3.55716907264,0.666666666666667,0.577350269189626,0.4,0.547722557505166,0.9,0.875595035770913,1.04511278195489,1.05790431524508,0.333333333333333,0.577350269189626,0.6,0.894427190999916,0.4,0.699205898780101,0.293233082706767,0.561140004234049,3,2.64575131106459,3.8,2.28035085019828,4.3,2.26323269290239,3.81203007518797,1.86332374884989,1.33333333333333,0.577350269189626,1.8,0.836660026534076,2.7,1.49443411809733,2.18045112781955,1.29588267839107,24.3666666666667,13.7311082339822,24.3,10.8351280564652,24.79,8.5612109735325,19.0052631578947,8.38851411508684,2.33333333333333,8.38649708360608,-2.2,12.0706255016051,-1.2,8.79140994885854,1.03759398496241,12.4068688300972,1789.33333333333,886.490458681498,2016,722.342370348023,2162.5,515.195593925259,1969.24060150376,318.94549620766
"137",1,13,24,2021,2,25,7,28,6.89202437604511,30.8,6.59629525651415,24.7537313432836,8.10127305243676,8,3,9.2,2.77488738510232,10.3,2.31180545125329,8.19402985074627,2.9570296311846,18,8.54400374531753,19.8,6.61059755241536,21.8,5.24510353673892,18.410447761194,4.99505422546099,0.466666666666667,0.0773713986776337,0.4752,0.0565835665189108,0.4788,0.05224046962525,0.437850746268657,0.104559693168683,1,1,2.4,2.30217288664427,2.3,2.16281709300111,2.52985074626866,1.63922913529712,5.33333333333333,3.05505046330389,7.6,4.03732584763727,7.7,3.65300485141266,7.91791044776119,2.74217549183314,0.25,0.25,0.309,0.199642179911962,0.2701,0.184525487549974,0.312731343283582,0.178479508066573,8,1.73205080756888,7.2,2.68328157299975,7.9,4.06748625620843,5.83582089552239,3.36544588617811,9.33333333333333,2.51661147842358,8.8,2.38746727726266,10.1,3.69534241384416,7.90298507462686,3.98091198034625,0.870333333333333,0.115612859723014,0.8022,0.188114858530633,0.7643,0.177506212723824,0.71915671641791,0.232318741843385,7,1.73205080756888,7.6,4.15932686861708,9.2,5.05085251330022,8.53731343283582,3.48068076570526,5,5,8,7.10633520177595,9,4.96655480858378,7.25373134328358,3.54919575166993,0.333333333333333,0.577350269189626,0.4,0.547722557505166,0.7,0.823272602348565,1.03731343283582,1.05777974609404,0.333333333333333,0.577350269189626,0.2,0.447213595499958,0.4,0.699205898780101,0.291044776119403,0.559600110520281,2.66666666666667,2.88675134594813,2.8,2.16794833886788,4.1,2.46981780704569,3.7910447761194,1.87213290313551,1.66666666666667,0.577350269189626,1.6,0.547722557505166,2.6,1.50554530541816,2.17910447761194,1.29109585829951,18.4333333333333,3.75544049790878,22.56,10.1682348517331,24.2,8.50320201126872,19.0298507462687,8.36176430146144,-4.66666666666667,3.78593889720018,-4.6,11.9707978013163,-2.3,9.03142661303665,0.962686567164178,12.3905170605928,1677,765.668988532251,1925.2,654.168709126323,2160.5,515.171869918725,1970.64179104478,318.157912345026
"138",0,5,12,2021,3,25.6666666666667,7.09459888459759,27.6,6.87749954561976,29.7,6.1653151672166,24.7703703703704,8.07330291832629,8.33333333333333,3.05505046330389,9,2.73861278752583,9.9,2.13177026070926,8.2,2.94679183003351,18,8.54400374531753,19.4,6.58027355054484,21.1,5.08702052067591,18.4148148148148,4.97663973605338,0.484333333333333,0.0670994287109312,0.4748,0.0565835665189108,0.4762,0.0517124528308006,0.438118518518519,0.104215266009499,1,1,1.6,1.14017542509914,1.9,1.72884033065199,2.52592592592593,1.63373772365578,4.33333333333333,2.08166599946613,6,2.73861278752583,6.9,3.21282153600573,7.8962962962963,2.74344285843965,0.3,0.264575131106459,0.2966,0.189427558713087,0.2639,0.178297784618879,0.313377777777778,0.177970854005991,8,1.73205080756888,8,1.4142135623731,8,4.02768199119819,5.84444444444444,3.35436153291984,9,2.64575131106459,9.2,1.92353840616713,10.2,3.61478445646026,7.90370370370371,3.9660388036617,0.902666666666667,0.0868696341268532,0.8772,0.0827629144001104,0.7661,0.178638337306289,0.720311111111111,0.231838578256854,5.66666666666667,2.08166599946613,7.8,3.89871773792359,8.9,5.2799410771123,8.5037037037037,3.48958808259373,4,3.60555127546399,8.2,7.04982269280583,8.9,4.99888876540466,7.25185185185185,3.53599511742107,0.333333333333333,0.577350269189626,0.4,0.547722557505166,0.5,0.707106781186548,1.02962962962963,1.05760035860363,0.333333333333333,0.577350269189626,0.4,0.547722557505166,0.5,0.707106781186548,0.296296296296296,0.560837248242332,1.66666666666667,1.15470053837925,2.6,2.07364413533277,3.9,2.46981780704569,3.78518518518519,1.86637642851415,1.33333333333333,1.15470053837925,1.2,0.836660026534076,2.3,1.70293863659264,2.16296296296296,1.2998703001167,19.2666666666667,3.95010548382361,23.22,9.85175111338081,23.42,8.42229844585854,19.0422222222222,8.33174532132989,-8.33333333333333,6.02771377334171,-3.2,9.78263768111648,-2.8,9.56614400430555,0.851851851851853,12.4111880909377,1666.33333333333,757.426124010344,1914.6,651.029799625178,2147.6,516.326597761103,1971.21481481481,317.03845016553
"139",0,16,27,2021,2,27.6666666666667,4.04145188432738,25.2,5.06951674225463,29.3,6.4126610874287,24.764705882353,8.04361747816716,9.33333333333333,1.52752523165195,8.2,2.16794833886788,9.7,2.21359436211787,8.1985294117647,2.9359075899807,21,4.35889894354067,18.2,6.05805249234438,20.7,5.16505351160835,18.4117647058824,4.95830106541925,0.447,0.0256320112359526,0.4636,0.0558864921067694,0.4751,0.0523268573487841,0.438161764705882,0.103829790957105,0.666666666666667,1.15470053837925,1,1,1.7,1.82878222991269,2.50735294117647,1.64202369960526,5.33333333333333,0.577350269189626,5.2,2.16794833886788,6.6,3.23865541373097,7.875,2.74452316576257,0.133333333333333,0.23094010767585,0.23,0.228035085019828,0.2389,0.19700843185565,0.311073529411765,0.179335176874165,8.33333333333333,1.52752523165195,7.8,1.30384048104053,8.2,3.9665266081716,5.86029411764706,3.34702254441975,9.66666666666667,2.08166599946613,9,1.87082869338697,10,3.62092683040007,7.91176470588236,3.95244057417372,0.865666666666667,0.0291433239925259,0.875,0.0821492544092763,0.8005,0.163839521754944,0.721551470588235,0.231430809429896,7,2.64575131106459,6.8,2.16794833886788,9.2,5.18116246072679,8.50735294117647,3.4769001168653,6.66666666666667,1.52752523165195,6,3.80788655293195,8.8,5.00666222813829,7.25735294117647,3.52345857767391,0.333333333333333,0.577350269189626,0.4,0.547722557505166,0.4,0.516397779494322,1.02941176470588,1.05367910267601,0.333333333333333,0.577350269189626,0.4,0.547722557505166,0.5,0.707106781186548,0.294117647058824,0.559333559248048,2,1,2.6,2.07364413533277,3.9,2.46981780704569,3.77205882352941,1.86574148407625,0.666666666666667,1.15470053837925,1,1,2.1,1.85292561462497,2.14705882352941,1.30826099879137,21.5,0.800000000000001,19.5,3.04384625104488,23.34,8.43790389979776,19.0602941176471,8.30350465420979,2,23.5159520326097,0.200000000000001,16.8136849024835,-0.2,13.8788408097442,1.05882352941176,12.5985094391021,1920,320.76315249729,1726.8,572.848758399632,2065.9,540.926047523031,1968.15441176471,317.872018939756
"140",1,11,33,2021,3,21,7.93725393319377,22.6,7.79743547584717,27.7,8.44656406146573,24.6715328467153,8.0878535371869,7,2.64575131106459,7.4,2.88097205817759,9,2.78886675511359,8.16788321167883,2.94700581614252,15.6666666666667,4.93288286231625,16.4,7.02139587261678,19,5.63717817509592,18.3503649635037,4.9920396056768,0.439333333333333,0.0372200662725543,0.4594,0.0604880153418841,0.4744,0.0533754000765646,0.437883211678832,0.103498725886832,0.666666666666667,1.15470053837925,0.6,0.894427190999916,1.6,1.89736659610103,2.48905109489051,1.64994112337544,5,0,4.6,1.51657508881031,6.2,3.15524255098646,7.85401459854015,2.74542439124093,0.133333333333333,0.23094010767585,0.18,0.248997991959775,0.2278,0.207844386233761,0.308802919708029,0.180640398363224,6.33333333333333,2.08166599946613,7.2,2.16794833886788,8.1,4.06748625620843,5.84671532846715,3.33847999700838,8,1,8.6,2.07364413533277,9.8,3.73571352696584,7.90510948905109,3.93865312093381,0.778333333333333,0.179692329645239,0.8336,0.159241326294401,0.802,0.161402877573137,0.720452554744526,0.230936869741333,5,3.60555127546399,5.6,2.88097205817759,8.1,5.44569146716517,8.45985401459854,3.50842389312148,6.66666666666667,1.52752523165195,5,3.08220700148449,8.3,5.1218486246016,7.24087591240876,3.5157744261217,1,1,0.8,0.836660026534076,0.5,0.707106781186548,1.03649635036496,1.05306806050707,0.333333333333333,0.577350269189626,0.2,0.447213595499958,0.4,0.699205898780101,0.291970802919708,0.557839634630592,2.66666666666667,0.577350269189626,2,1,3.4,2.01108041719978,3.76642335766423,1.86003942764437,1,1.73205080756888,1.4,1.34164078649987,1.8,1.31656117720877,2.15328467153285,1.30547777454725,16.5,7.97746827007165,17.32,6.33340350838315,22.58,9.55135825128785,18.9744525547445,8.33371103337558,-4,29.3087017795057,-4.6,20.8877954796575,-2.9,16.257989488932,0.854014598540145,12.7789694799844,1682.33333333333,321.50324000441,1599.6,544.735991100276,1957.5,546.618544629921,1964.32846715328,319.851599539193
"141",1,8,38,2021,3,21,7.93725393319377,24.4,7.50333259292163,26.4,7.26024180803306,24.6884057971015,8.06071914039958,7,2.64575131106459,8.2,2.58843582110896,8.8,2.69979423084221,8.17391304347826,2.9370849133118,16.6666666666667,6.11010092660779,19,5.91607978309962,19.2,5.71158666416104,18.3768115942029,4.98348059201192,0.417666666666667,0.0232450711621482,0.43,0.0296732202499156,0.4603,0.0496813177495659,0.437673913043478,0.10314960880321,1,1.73205080756888,1,1.4142135623731,1.9,1.85292561462497,2.49275362318841,1.64448370888325,6.66666666666667,2.88675134594813,6.2,2.16794833886788,6.9,3.14289321768618,7.8695652173913,2.74147939963724,0.1,0.173205080756888,0.14,0.194935886896179,0.2578,0.192386647723334,0.308739130434783,0.179981479353258,6,2,7,2.23606797749979,6.9,2.13177026070926,5.84782608695652,3.32629904136702,8.33333333333333,1.15470053837925,9,1.87082869338697,8.8,1.87379590967403,7.91304347826087,3.92535880710531,0.709,0.163107326628818,0.767,0.140819032804518,0.774,0.157698023661258,0.720065217391304,0.230137477368134,8.66666666666667,6.50640709864771,7.6,5.02991053598372,8.8,5.86515131944607,8.50724637681159,3.5396531167659,6.66666666666667,1.52752523165195,6.4,1.34164078649987,7.9,5.04314716554389,7.23913043478261,3.50297964476268,1,1,0.6,0.894427190999916,0.5,0.707106781186548,1.02898550724638,1.05292106015243,0.333333333333333,0.577350269189626,0.4,0.547722557505166,0.5,0.707106781186548,0.297101449275362,0.559058388367194,3.33333333333333,1.52752523165195,2.8,1.48323969741913,3.3,1.88856206322871,3.77536231884058,1.85621117892322,1.66666666666667,1.52752523165195,1.4,1.34164078649987,1.6,1.07496769977314,2.15217391304348,1.30076997923405,15.8333333333333,7.52152466813301,18.1,6.18384993349612,21.2,8.9359448919021,18.9724637681159,8.30327319256427,4.66666666666667,28.7112057101985,-1.8,22.2193609269034,-2,16.8588914885357,0.934782608695651,12.7675492631113,1716,379.073871428776,1870.6,343.727071962626,1943.3,538.780526332899,1965.66666666667,319.069617677043
"142",0,22,20,2021,2,24,10.816653826392,24.6,7.76530746332687,26.3,7.14998057495419,24.7482014388489,8.06234180851874,8.33333333333333,4.04145188432738,8.4,2.88097205817759,8.8,2.69979423084221,8.20143884892086,2.94436296625103,19,7.93725393319377,18.8,5.6302753041037,19.3,5.81282107834818,18.4244604316547,4.99706931105723,0.429666666666667,0.0438216080642111,0.4414,0.0364801315787101,0.4583,0.0482885999889093,0.437978417266187,0.102837881957928,2,1.73205080756888,1.6,1.51657508881031,2,1.88561808316413,2.49640287769784,1.63907936654902,8.33333333333333,2.88675134594813,7,2.73861278752583,7.3,3.26768691550733,7.88489208633093,2.73749895557031,0.2,0.173205080756888,0.2,0.187082869338697,0.2545,0.191232987623881,0.308676258992806,0.179329718829503,5.33333333333333,1.15470053837925,6.2,1.48323969741913,6.7,2.11081869319834,5.84892086330935,3.31425045423579,7.33333333333333,1.52752523165195,7.8,1.30384048104053,8.3,1.88856206322871,7.89928057553957,3.91447511432975,0.746,0.225146618895332,0.8004,0.175837424912901,0.8013,0.171668964385917,0.722079136690647,0.230528160584423,11,7.81024967590665,9.2,6.30079360080935,8.4,5.1033757890679,8.56115107913669,3.58360822925412,7.66666666666667,3.05505046330389,7.6,2.19089023002066,7.8,4.9620784175809,7.26618705035971,3.50481147453112,0.666666666666667,1.15470053837925,0.6,0.894427190999916,0.5,0.707106781186548,1.02158273381295,1.05272335506932,0.333333333333333,0.577350269189626,0.4,0.547722557505166,0.3,0.483045891539648,0.294964028776978,0.557598855992318,5.33333333333333,2.51661147842358,4.2,2.38746727726266,3.5,2.27303028283098,3.80575539568345,1.88386627514633,2.66666666666667,0.577350269189626,1.6,1.51657508881031,1.6,1.07496769977314,2.15827338129496,1.2980419635797,16.8,8.7068938204161,18.52,6.59787844689488,20.54,8.35666068341762,19.0115107913669,8.28593254472617,4.33333333333333,28.2901631902917,5.6,25.1853131805026,0.5,19.3520024803636,1.1294964028777,12.9266798209682,1956,447.858236499006,1894.2,371.255572348753,1909.7,501.716176958868,1967.89208633094,318.992314901011
